,EID,Title,References
112,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Freitag, D., Machine learning for information extraction in informal domains (2000) Mach. Learn., 39 (2-3), pp. 169-202. , May 2000)"
113,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Gaunt, A.L., Brockschmidt, M., Kushman, N., Tarlow, D., Diferentiable programs with neural libraries (2017) International Conference on Machine Learning., pp. 1213-1222"
114,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Gavran, I., Darulova, E., Majumdar, R., Interactive synthesis of temporal specifcations from examples and natural language Proc. Acm Program. Lang. 4, Oopsla, 2020. , htps://doi.org/10.1145/3428269, Nov. 2020"
115,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Gulhane, P., Madaan, A., Mehta, R., Ra-Mamirtham, J., Rastogi, R., Satpal, S., Sengamedu, S.H., Tiwari, C., Web-scale information extraction with vertex (2011) 2011 Ieee 27th International Conference on Data Engineering, pp. 1209-1220. , htps://doi.org/10.1109/ICDE.2011.5767842"
116,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Gulwani, S., Automating string processing in spreadsheets using input-output examples (2011) Proceedings of the 38th Annual Acm SIGPLAN-SIGACT Symposium on Principles of Programming Languages (POPL), pp. 317-330. , htps://doi.org/10.1145/1926385.1926423"
117,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Gupta, N., Lin, K., Roth, D., Singh, S., Gardner, M., Neural module networks for reasoning over text (2020) Iclr"
118,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Han, X., Zhu, H., Yu, P., Wang, Z., Yao, Y., Liu, Z., Sun, M., Fewrel: A large-scale supervised few-shot relation classifcation dataset with state-of-the-Art evaluation (2018) Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing, pp. 4803-4809. , htps://doi.org/10.18653/v1/D18-1514, Association for Computational Linguistics, Brussels, Belgium"
119,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Honnibal, M., Montani, I., Van Landeghem, S., Boyd, A., (2020) SpaCy: Industrial-strength Natural Language Processing in Python., , htps://doi.org/10.5281/zenodo.1212303"
120,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Hsu, C.-N., Dung, M.-T., Generating fnite-state transducers for semi-structured data extraction from the web (1998) Information Systems, 23 (8), pp. 521-538. , htps://doi.org/10.5555/306766.306775, 1998"
121,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Hu, Q., D'Antoni, L., Syntax-guided synthesis with quantitative syntactic objectives (2018) International Conference on Computer Aided Verifcation, pp. 386-403. , htps://doi.org/10.1007/978-3-319-96145-3-21, Springer"
122,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Inala, J.P., Yang, Y., Paulos, J., Pu, Y., Bastani, O., Kumar, V., Rinard, M., Solar-Lezama, A., Neurosymbolic transformers for multi-Agent communication (2020) NeurIPS"
123,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Iyer, A., Jonnalagedda, M., Parthasarathy, S., Rad-Hakrishna, A., Rajamani, S.K, Synthesis and machine learning for heterogeneous extraction (2019) Proceedings of the 40th Acm Sigplan Conference on Programming Language Design and Implementation., pp. 301-315. , htps://doi.org/10.1145/3314221.3322485"
124,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Kushmerick, N., Weld, D.S., Doorenbos, R., Wrapper induction for information extraction (1997) University of Washington Washington"
125,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Le, V., Gulwani, S., (2014) FlashExtract: A Framework for Data Extraction by Examples (PLDI), pp. 542-553. , htps://doi.org/10.1145/2666356.2594333"
126,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Yuchen Lin, B., Sheng, Y., Vo, N., Tata, S., Freedom: A transferable neural architecture for structured information extraction on web documents (2020) Proceedings of the 26th Acm Sigkdd International Conference on Knowledge Discovery Data Mining, , htps://doi.org/10.1145/3394486.3403153, Aug 2020"
127,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Lockard, C., Shiralkar, P., Luna Dong, X., Hajishirzi, H., Zeroshotceres: Zero-shot relation extraction from semi-structured webpages (2020) Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics, pp. 8105-8117. , htps://doi.org/10.18653/v1/2020.acl-main.721, Association for Computational Linguistics, Online"
128,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Mao, J., Gan, C., Kohli, P., Tenenbaum, J.B., Wu, J., The neuro-symbolic concept learner: Interpreting scenes, words, and sentences from natural supervision (2019) Iclr"
129,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Mintz, M., Bills, S., Snow, R., Jurafsky, D., Distant supervision for relation extraction without labeled data (2009) Proceedings of the Joint Conference of the 47th Annual Meeting of the Acl and the 4th International Joint Conference on Natural Language Processing of the Afnlp, pp. 1003-1011. , htps://www.aclweb.org/anthology/P09-1113, Association for Computational Linguistics, Suntec, Singapore"
130,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Muslea, I., Minton, S., Knoblock, C., A hierarchical approach to wrapper induction (1999) Proceedings of the Third Annual Conference on Autonomous Agents., pp. 190-197. , htps://doi.org/10.1145/301136.301191"
131,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Opitz, D., MacLin, R., Popular ensemble methods: An empirical study (1999) Journal of Artifcial Intelligence Research, 11, pp. 169-198. , htps://doi.org/10.1613/jair.614, 1999"
132,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Pasupat, P., Liang, P., Zero-shot entity extraction from web pages (2014) Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 1: Long Papers), pp. 391-401. , htps://doi.org/10.3115/v1/P14-1037, Association for Computational Linguistics, Baltimore, Maryland"
133,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Pasupat, P., Liang, P., Compositional semantic parsing on semi-structured tables (2015) Proceedings of the 53rd Annual Meeting of the Association for Computational Linguistics and the 7th International Joint Conference on Natural Language Processing (Volume 1: Long Papers), pp. 1470-1480. , htps://doi.org/10.3115/v1/P15-1142, Association for Computational Linguistics, Beijing, China"
134,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Patwardhan, S., Rilof, E., Efective information extraction with semantic afnity patterns and relevant regions (2007) Proceedings of the 2007 Joint Conference on Empirical Methods in Natural Language Processing and Computational Natural Language Learning (EMNLP-CoNLL), pp. 717-727. , htps://www.aclweb.org/anthology/D07-1075, Association for Computational Linguistics, Prague, Czech Republic"
135,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Pennington, J., Socher, R., Manning, C., Glove: Global vectors for word representation (2014) Proceedings of the 2014 Conference on Empirical Methods in Natural Language Processing (EMNLP), pp. 1532-1543. , htps://doi.org/10.3115/v1/D14-1162, Association for Computational Linguistics, Doha, Qatar"
136,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Qian, Y., Santus, E., Jin, Z., Guo, J., Barzilay, R., Graphie: A graph-based framework for information extraction (2019) Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,Volume 1 (Long and Short Papers), pp. 751-761. , htps://doi.org/10.18653/v1/N19-1082, Association for Computational Linguistics, Minneapolis, Minnesota"
137,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Rajpurkar, P., Zhang, J., Lopyrev, K., Liang, P., Squad: 100,000+ questions for machine comprehension of text (2016) Proceedings of the 2016 Conference on Empirical Methods in Natural Language Processing, pp. 2383-2392. , htps://doi.org/10.18653/v1/D16-1264, Association for Computational Linguistics, Austin, Texas"
138,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Raza, M., Gulwani, S., Web data extraction using hybrid program synthesis: A combination of top-down and bottom-up inference (2020) Proceedings of the 2020 Acm Sigmod International Conference on Management of Data., pp. 1967-1978. , htps://doi.org/10.1145/3318464.3380608"
139,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Raza, M., Gulwani, S., Milic-Frayling, N., Compositional program synthesis from natural language and examples (2015) Proceedings of the 24th International Conference on Artifcial Intelligence (IJCAI'15), pp. 792-800. , htps://doi.org/10.5555/2832249.2832359, AAAI Press"
140,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Reimers, N., Gurevych, I., Sentence-bert: Sentence embeddings using siamese bert-networks (2019) Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing, , htps://arxiv.org/abs/1908.10084, Association for Computational Linguistics"
141,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Shah, A., Zhan, E., Sun, J.J., Verma, A., Yue, Y., Chaudhuri, S., Learning diferentiable programs with admissible neural heuristics (2020) NeurIPS"
142,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Valkov, L., Chaudhari, D., Srivastava, A., Sutton, C., Chaudhuri, S., Houdini: Lifelong learning as program synthesis (2018) Advances in Neural Information Processing Systems., pp. 8687-8698"
143,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Wang, X., Dillig, I., Singh, R., Program synthesis using abstraction refnement (2017) Proceedings of the Acm on Programming Languages 2, Popl, pp. 1-30. , 2017"
144,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Wang, X., Dillig, I., Singh, R., Synthesis of data completion scripts using fnite tree automata (2017) Proceedings of the Acm on Programming Languages 1, Oopsla, pp. 1-26. , htps://doi.org/10.1145/3133886, 2017"
145,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Wang, X., Gulwani, S., Singh, R., Fidex: Filtering spreadsheet data using examples (2016) Proceedings of the 2016 Acm Sigplan International Conference on Object-Oriented Programming, Systems, Languages, and Applications (OOPSLA), pp. 195-213"
146,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Wu, S., Hsiao, L., Cheng, X., Hancock, B., Rekatsi-Nas, T., Levis, P., Ré, C., Fonduer: Knowledge base construction from richly formatted data (2018) Proceedings of the 2018 International Conference on Management of Data (SIGMOD '18), pp. 1301-1316. , Association for Computing Machinery, New York, NY, USA"
147,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Young, H., Bastani, O., Naik, M., (2019) Learning Neu-rosymbolic Generative Models Via Program Synthesis"
148,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Zanda, M., Brown, G., A study of semi-supervised generative ensembles (2009) Multiple Classifer Systems, pp. 242-251. , htps://doi.org/10.1007/978-3-642-02326-2-25, Jón Atli Benedik-tsson, Josef Kittler, and Fabio Roli (Eds.). Springer Berlin Heidelberg, Berlin, Heidelberg"
149,2-s2.0-85108908770,Web question answering with neurosymbolic program synthesis," Zhu, X., (2005) Semi-Supervised Learning Literature Survey, , Technical Report 1530. Computer Sciences, University of Wisconsin-Madison"
150,2-s2.0-85104608374,autoBOT: evolving neuro-symbolic representations for explainable low resource text classification,"Agarwal, B., Mittal, N., Text classification using machine learning methods - A survey (2014) Roceedings of the Second International Conference on Soft Computing for Problem Solving (Socpros 2012), 2012, pp. 701-709. , December 28-30, pringer"
151,2-s2.0-85104608374,autoBOT: evolving neuro-symbolic representations for explainable low resource text classification," Belinkov, Y., Glass, J., Analysis methods in neural language processing: A survey (2019) Transactions of the Association for Computational Linguistics, 7, pp. 49-72"
