Scopus Source ID,Title,Citation Count,Scholarly Output,Percent Cited,CiteScore 2020,SNIP,SJR,Scopus ASJC Code (Sub-subject Area),Scopus Sub-Subject Area,Percentile,RANK,Rank Out Of,Publisher,Type,Open Access,Quartile,Top 10% (CiteScore Percentile),URL Scopus Source ID,Print ISSN,E-ISSN
130012,IETE Journal of Research,863,357,59,2.4,0.709,0.218,1706,Computer Science Applications,48,355,693,Taylor & Francis,j, NO,3,FALSE,https://www.scopus.com/sourceid/130012,3772063,
130065,Journal of Enterprise Information Management,1284,209,77,6.1,1.673,0.741,1710,Information Systems,81,63,329,Emerald,j, NO,1,FALSE,https://www.scopus.com/sourceid/130065,17410398,
130080,Journal of Chemical Information and Modeling,9743,1527,80,6.4,1.295,1.24,1706,Computer Science Applications,81,126,693,American Chemical Society,j, NO,1,FALSE,https://www.scopus.com/sourceid/130080,15499596,1549960X
130090,Journal of Electronic Commerce in Organizations,103,86,40,1.2,0.316,0.145,1706,Computer Science Applications,26,510,693,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/130090,15392937,
130090,Journal of Electronic Commerce in Organizations,103,86,40,1.2,0.316,0.145,1705,Computer Networks and Communications,25,248,334,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/130090,15392937,
130113,Cognitive Processing,507,200,64,2.5,0.875,0.51,1702,Artificial Intelligence,39,138,227,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/130113,16124782,16124790
130117,Optimization and Engineering,570,167,72,3.4,1.46,0.552,1712,Software,50,193,389,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/130117,13894420,
130124,Sensors,116263,19986,75,5.8,1.555,0.636,1710,Information Systems,79,69,329,Multidisciplinary Digital Publishing Institute (MDPI),j, YES,1,FALSE,https://www.scopus.com/sourceid/130124,14243210,14248220
130132,Information Technology and People,1175,267,76,4.4,1.024,0.717,1710,Information Systems,71,93,329,Emerald,j, NO,2,FALSE,https://www.scopus.com/sourceid/130132,9593845,
130132,Information Technology and People,1175,267,76,4.4,1.024,0.717,1706,Computer Science Applications,71,198,693,Emerald,j, NO,2,FALSE,https://www.scopus.com/sourceid/130132,9593845,
130138,International Journal on Document Analysis and Recognition,327,76,80,4.3,1.454,0.331,1706,Computer Science Applications,70,206,693,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/130138,14332833,14332825
130138,International Journal on Document Analysis and Recognition,327,76,80,4.3,1.454,0.331,1707,Computer Vision and Pattern Recognition,64,31,85,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/130138,14332833,14332825
130138,International Journal on Document Analysis and Recognition,327,76,80,4.3,1.454,0.331,1712,Software,60,156,389,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/130138,14332833,14332825
144639,Information Technology and Management,277,65,77,4.3,1.141,0.471,1710,Information Systems,70,99,329,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/144639,1385951X,15737667
144641,Software and Systems Modeling,1478,285,83,5.2,1.562,0.421,1712,Software,69,120,389,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/144641,16191366,16191374
144653,Artificial Life and Robotics,470,314,49,1.5,0.756,0.247,1702,Artificial Intelligence,23,175,227,Springer Nature,j, NO,4,FALSE,https://www.scopus.com/sourceid/144653,14335298,
144674,Journal of Geomatics,134,581,17,0.2,0.188,0.118,1701,Computer Science (miscellaneous),5,66,69,Wuhan Cehui Keji Daxue/Wuhan Technical University of Surveying and Mapping,j, NO,4,FALSE,https://www.scopus.com/sourceid/144674,20956045,
144698,International Journal of Simulation Modelling,1083,236,81,4.6,1.681,0.603,1706,Computer Science Applications,72,190,693,DAAAM International Vienna,j, NO,2,FALSE,https://www.scopus.com/sourceid/144698,17264529,
144702,Virtual Reality,994,132,71,7.5,2.748,0.894,1704,Computer Graphics and Computer-Aided Design,86,12,88,Springer Nature,j, NO,1,FALSE,https://www.scopus.com/sourceid/144702,13594338,
144702,Virtual Reality,994,132,71,7.5,2.748,0.894,1709,Human-Computer Interaction,86,17,120,Springer Nature,j, NO,1,FALSE,https://www.scopus.com/sourceid/144702,13594338,
144702,Virtual Reality,994,132,71,7.5,2.748,0.894,1712,Software,84,62,389,Springer Nature,j, NO,1,FALSE,https://www.scopus.com/sourceid/144702,13594338,
144747,Computer Assisted Language Learning,1020,158,85,6.5,2.163,1.614,1706,Computer Science Applications,82,122,693,Taylor & Francis,j, NO,1,FALSE,https://www.scopus.com/sourceid/144747,9588221,17443210
144749,International Journal of Advanced Robotic Systems,3301,1003,67,3.3,0.957,0.394,1706,Computer Science Applications,59,281,693,SAGE,j, YES,2,FALSE,https://www.scopus.com/sourceid/144749,17298806,
144749,International Journal of Advanced Robotic Systems,3301,1003,67,3.3,0.957,0.394,1702,Artificial Intelligence,49,115,227,SAGE,j, YES,3,FALSE,https://www.scopus.com/sourceid/144749,17298806,
144749,International Journal of Advanced Robotic Systems,3301,1003,67,3.3,0.957,0.394,1712,Software,48,199,389,SAGE,j, YES,3,FALSE,https://www.scopus.com/sourceid/144749,17298806,
144815,Computational Management Science,189,108,58,1.8,0.888,0.683,1710,Information Systems,37,206,329,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/144815,1619697X,16196988
144889,Journal of Intelligent Transportation Systems,1155,170,91,6.8,1.764,1.321,1710,Information Systems,84,50,329,Taylor & Francis,j, NO,1,FALSE,https://www.scopus.com/sourceid/144889,15472450,
144889,Journal of Intelligent Transportation Systems,1155,170,91,6.8,1.764,1.321,1706,Computer Science Applications,84,108,693,Taylor & Francis,j, NO,1,FALSE,https://www.scopus.com/sourceid/144889,15472450,
144889,Journal of Intelligent Transportation Systems,1155,170,91,6.8,1.764,1.321,1712,Software,79,79,389,Taylor & Francis,j, NO,1,FALSE,https://www.scopus.com/sourceid/144889,15472450,
144891,Digital Creativity,95,87,46,1.1,0.425,0.179,1704,Computer Graphics and Computer-Aided Design,30,62,88,Taylor & Francis,j, NO,3,FALSE,https://www.scopus.com/sourceid/144891,14626268,17443806
144891,Digital Creativity,95,87,46,1.1,0.425,0.179,1703,Computational Theory and Mathematics,20,106,133,Taylor & Francis,j, NO,4,FALSE,https://www.scopus.com/sourceid/144891,14626268,17443806
144891,Digital Creativity,95,87,46,1.1,0.425,0.179,1709,Human-Computer Interaction,20,96,120,Taylor & Francis,j, NO,4,FALSE,https://www.scopus.com/sourceid/144891,14626268,17443806
144908,Library Hi Tech,697,216,82,3.2,1.112,0.541,1710,Information Systems,56,142,329,Emerald,j, NO,2,FALSE,https://www.scopus.com/sourceid/144908,7378831,
144912,IEEE Transactions on Industrial Informatics,37632,2122,93,17.7,3.497,2.496,1710,Information Systems,98,5,329,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/144912,15513203,
144912,IEEE Transactions on Industrial Informatics,37632,2122,93,17.7,3.497,2.496,1706,Computer Science Applications,98,11,693,IEEE,j, NO,1,TRUE,https://www.scopus.com/sourceid/144912,15513203,
144936,Information Systems and e-Business Management,574,118,64,4.9,1.466,0.636,1710,Information Systems,74,85,329,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/144936,16179846,
144945,Networks and Spatial Economics,789,171,77,4.6,1.376,0.983,1705,Computer Networks and Communications,72,91,334,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/144945,1566113X,
144945,Networks and Spatial Economics,789,171,77,4.6,1.376,0.983,1712,Software,63,143,389,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/144945,1566113X,
144945,Networks and Spatial Economics,789,171,77,4.6,1.376,0.983,1702,Artificial Intelligence,63,84,227,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/144945,1566113X,
144972,Design Issues,135,90,53,1.5,0.836,0.34,1704,Computer Graphics and Computer-Aided Design,34,58,88,MIT Press,j, NO,3,FALSE,https://www.scopus.com/sourceid/144972,7479360,
144974,Journal of Service Research,1542,109,88,14.1,3.968,4.434,1710,Information Systems,97,10,329,SAGE,j, NO,1,TRUE,https://www.scopus.com/sourceid/144974,10946705,15527379
144980,Multiscale Modeling and Simulation,805,231,65,3.5,1.02,1.037,1706,Computer Science Applications,62,263,693,Society for Industrial and Applied Mathematics,j, NO,2,FALSE,https://www.scopus.com/sourceid/144980,15403459,15403467
144988,Revue Francaise de Photogrammetrie et de Teledetection,12,47,15,0.3,0.184,0.131,1706,Computer Science Applications,5,658,693,Societe Francaise de Photogrammetrie et de Teledetection,j, NO,4,FALSE,https://www.scopus.com/sourceid/144988,17689791,
145035,Mondo Digitale,12,103,7,0.1,0.074,0.104,1710,Information Systems,3,317,329,Associazione Italiana per l'Informatica ed il Calcolo Automatico,j, NO,4,FALSE,https://www.scopus.com/sourceid/145035,1720898X,
145035,Mondo Digitale,12,103,7,0.1,0.074,0.104,1706,Computer Science Applications,2,675,693,Associazione Italiana per l'Informatica ed il Calcolo Automatico,j, NO,4,FALSE,https://www.scopus.com/sourceid/145035,1720898X,
145041,Informatik-Spektrum,181,174,34,1,0.363,0.16,1706,Computer Science Applications,22,540,693,Springer Nature,j, NO,4,FALSE,https://www.scopus.com/sourceid/145041,1706012,
145041,Informatik-Spektrum,181,174,34,1,0.363,0.16,1710,Information Systems,21,260,329,Springer Nature,j, NO,4,FALSE,https://www.scopus.com/sourceid/145041,1706012,
145056,International Journal of Distance Education Technologies,172,86,64,2,0.623,0.377,1705,Computer Networks and Communications,43,190,334,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/145056,15393100,
145056,International Journal of Distance Education Technologies,172,86,64,2,0.623,0.377,1706,Computer Science Applications,42,399,693,IGI Global Publishing,j, NO,3,FALSE,https://www.scopus.com/sourceid/145056,15393100,
145095,"Journal of Logic, Language and Information",70,63,43,1.1,1.278,0.252,1701,Computer Science (miscellaneous),28,50,69,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/145095,9258531,
145228,Proceedings - Winter Simulation Conference,1688,1390,46,1.2,0.429,0.178,1706,Computer Science Applications,27,505,693,IEEE,p, NO,3,FALSE,https://www.scopus.com/sourceid/145228,8917736,
145228,Proceedings - Winter Simulation Conference,1688,1390,46,1.2,0.429,0.178,1712,Software,16,325,389,IEEE,p, NO,4,FALSE,https://www.scopus.com/sourceid/145228,8917736,
145256,Australian Educational Computing,10,24,21,0.4,0.132,0.113,1706,Computer Science Applications,8,636,693,Australian Council for Computers in Education,j, YES,4,FALSE,https://www.scopus.com/sourceid/145256,8169020,
145262,Journal of the Brazilian Computer Society,147,54,63,2.7,0.825,0.254,1700,Computer Science (all),63,83,226,Springer Nature,j, YES,2,FALSE,https://www.scopus.com/sourceid/145262,1046500,16784804
145264,Transactions of the Japanese Society for Artificial Intelligence,75,164,21,0.5,0.177,0.117,1702,Artificial Intelligence,7,210,227,Jinko Chino Gakkai,j, NO,4,FALSE,https://www.scopus.com/sourceid/145264,13460714,
145264,Transactions of the Japanese Society for Artificial Intelligence,75,164,21,0.5,0.177,0.117,1712,Software,5,370,389,Jinko Chino Gakkai,j, NO,4,FALSE,https://www.scopus.com/sourceid/145264,13460714,
145295,4OR,191,71,69,2.7,1.242,0.573,1703,Computational Theory and Mathematics,58,56,133,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145295,16194500,16142411
145326,International Journal of Information Security,649,164,76,4,1.092,0.344,1705,Computer Networks and Communications,67,110,334,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145326,16155262,16155270
145326,International Journal of Information Security,649,164,76,4,1.092,0.344,1710,Information Systems,66,111,329,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145326,16155262,16155270
145326,International Journal of Information Security,649,164,76,4,1.092,0.344,1712,Software,57,166,389,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145326,16155262,16155270
145346,Machine Graphics and Vision,6,12,33,0.5,0.037,0.105,1704,Computer Graphics and Computer-Aided Design,17,73,88,Polska Akademia Nauk,j, NO,4,FALSE,https://www.scopus.com/sourceid/145346,12300535,
145346,Machine Graphics and Vision,6,12,33,0.5,0.037,0.105,1712,Software,6,364,389,Polska Akademia Nauk,j, NO,4,FALSE,https://www.scopus.com/sourceid/145346,12300535,
145346,Machine Graphics and Vision,6,12,33,0.5,0.037,0.105,1707,Computer Vision and Pattern Recognition,4,82,85,Polska Akademia Nauk,j, NO,4,FALSE,https://www.scopus.com/sourceid/145346,12300535,
145356,Library Hi Tech News,161,172,45,0.9,0.729,0.264,1710,Information Systems,19,266,329,Emerald,j, NO,4,FALSE,https://www.scopus.com/sourceid/145356,7419058,
145508,Computer Animation and Virtual Worlds,465,195,54,2.4,0.696,0.225,1704,Computer Graphics and Computer-Aided Design,51,43,88,Wiley-Blackwell,j, NO,2,FALSE,https://www.scopus.com/sourceid/145508,15464261,
145508,Computer Animation and Virtual Worlds,465,195,54,2.4,0.696,0.225,1712,Software,37,245,389,Wiley-Blackwell,j, NO,3,FALSE,https://www.scopus.com/sourceid/145508,15464261,
145523,"Cognition, Technology and Work",729,203,80,3.6,1.43,0.518,1706,Computer Science Applications,63,253,693,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145523,14355558,14355566
145523,"Cognition, Technology and Work",729,203,80,3.6,1.43,0.518,1709,Human-Computer Interaction,52,58,120,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145523,14355558,14355566
145537,Journal of Universal Computer Science,572,292,56,2,0.67,0.284,1700,Computer Science (all),54,104,226,Technische UniversitÃ¤t Graz,j, YES,2,FALSE,https://www.scopus.com/sourceid/145537,0948695X,9486968
145544,Journal of Semantics,133,66,58,2,1.917,0.661,1702,Artificial Intelligence,31,156,227,Oxford University Press,j, NO,3,FALSE,https://www.scopus.com/sourceid/145544,1675133,14774593
145549,ITNOW,16,179,7,0.1,0,0.116,1708,Hardware and Architecture,1,155,157,Oxford University Press,d, NO,4,FALSE,https://www.scopus.com/sourceid/145549,17465702,
145549,ITNOW,16,179,7,0.1,0,0.116,1706,Computer Science Applications,1,683,693,Oxford University Press,d, NO,4,FALSE,https://www.scopus.com/sourceid/145549,17465702,
145549,ITNOW,16,179,7,0.1,0,0.116,1712,Software,1,384,389,Oxford University Press,d, NO,4,FALSE,https://www.scopus.com/sourceid/145549,17465702,
145567,Pragmatics and Cognition,49,51,39,1,0.548,0.179,1700,Computer Science (all),26,167,226,John Benjamins Publishing Company,j, NO,3,FALSE,https://www.scopus.com/sourceid/145567,9290907,15699943
145592,Computational and Mathematical Organization Theory,315,86,63,3.7,0.903,0.426,1700,Computer Science (all),74,58,226,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145592,1381298X,
145669,Electronic Commerce Research,763,144,76,5.3,1.733,0.563,1709,Human-Computer Interaction,73,32,120,Springer Nature,j, NO,2,FALSE,https://www.scopus.com/sourceid/145669,13895753,
145681,Interactive Learning Environments,1554,303,84,5.1,1.28,0.919,1706,Computer Science Applications,75,170,693,Taylor & Francis,j, NO,1,FALSE,https://www.scopus.com/sourceid/145681,10494820,
145743,Journal of Interactive Learning Research,56,65,45,0.9,0.312,0.262,1706,Computer Science Applications,17,570,693,Association for the Advancement of Computing in Education,j, NO,4,FALSE,https://www.scopus.com/sourceid/145743,1093023X,
145743,Journal of Interactive Learning Research,56,65,45,0.9,0.312,0.262,1709,Human-Computer Interaction,13,104,120,Association for the Advancement of Computing in Education,j, NO,4,FALSE,https://www.scopus.com/sourceid/145743,1093023X,
147203,Design Journal,1017,752,49,1.4,0.693,0.349,1704,Computer Graphics and Computer-Aided Design,33,59,88,Taylor & Francis,j, NO,3,FALSE,https://www.scopus.com/sourceid/147203,14606925,
147225,Computers in the Schools,147,69,67,2.1,0.832,0.524,1700,Computer Science (all),55,100,226,Taylor & Francis,j, NO,2,FALSE,https://www.scopus.com/sourceid/147225,7380569,15287033
100147332,"International Journal of Parallel, Emergent and Distributed Systems",422,194,59,2.2,0.595,0.183,1705,Computer Networks and Communications,45,181,334,Taylor & Francis,j, NO,3,FALSE,https://www.scopus.com/sourceid/100147332,17445760,17445779
100147332,"International Journal of Parallel, Emergent and Distributed Systems",422,194,59,2.2,0.595,0.183,1712,Software,33,258,389,Taylor & Francis,j, NO,3,FALSE,https://www.scopus.com/sourceid/100147332,17445760,17445779
200147134,First Monday,698,216,69,3.2,1.221,0.533,1705,Computer Networks and Communications,57,141,334,University of Illinois,j, NO,2,FALSE,https://www.scopus.com/sourceid/200147134,,13960466
200147134,First Monday,698,216,69,3.2,1.221,0.533,1709,Human-Computer Interaction,47,63,120,University of Illinois,j, NO,3,FALSE,https://www.scopus.com/sourceid/200147134,,13960466
300147004,Journal of Educational Media and Library Sciences,26,48,25,0.5,0.148,0.189,1710,Information Systems,12,288,329,Tamkang University,j, NO,4,FALSE,https://www.scopus.com/sourceid/300147004,1013090X,
300147006,Innovations in Systems and Software Engineering,193,75,75,2.6,0.633,0.213,1712,Software,39,234,389,Springer Nature,j, NO,3,FALSE,https://www.scopus.com/sourceid/300147006,16145046,16145054
